id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4769536878838475,5663974794,平民窟女孩L,已经不知道外面的世界是什么样了已经不记得是第几次静默期了#疫情防控#,,上海,,疫情防控,0,0,0,2022-- ,,['https://wx1.sinaimg.cn/large/006bjsAaly1h29is7fd9lj30wi1ycdu1.jpg'],,
4769536630588469,2184326502,郭维凯历险记,两个月没回家，奋斗了两个月，疫情终于结束了，休养完终于能回家了，回归正常生活#疫情防控#,,徐州,,疫情防控,0,0,1,2022-- ,,"['https://wx3.sinaimg.cn/large/82322d66ly1h29ilonnpxj20u01hcak1.jpg', 'https://wx3.sinaimg.cn/large/82322d66ly1h29ilpg1t4j20on1hcjyx.jpg', 'https://wx2.sinaimg.cn/large/82322d66ly1h29ilqdj3dj20on1hcjxu.jpg', 'https://wx4.sinaimg.cn/large/82322d66ly1h29ilr3t4cj20u01t0aj0.jpg', 'https://wx1.sinaimg.cn/large/82322d66ly1h29ilrpni1j20u01t0gvn.jpg', 'https://wx4.sinaimg.cn/large/82322d66ly1h29ilsc5k6j20on1hcdok.jpg', 'https://wx3.sinaimg.cn/large/82322d66ly1h29ilz7oqvj21be0zkjxk.jpg', 'https://wx4.sinaimg.cn/large/82322d66ly1h29ily3fyxj22c0340kjm.jpg', 'https://wx4.sinaimg.cn/large/82322d66ly1h29ipb5jvxj22c0340hdu.jpg']",,
4769535783603393,6048000031,遇见逆光飞翔,疫情赶紧结束吧，不想在被关着了#疫情防控##抗击疫情#疫情#同心携手共抗疫情#,,,,"疫情防控,抗击疫情,同心携手共抗疫情",0,0,1,2022-- ,,['https://wx1.sinaimg.cn/large/006BiN5Bly1h29ip26gp4j30u00u078q.jpg'],,
4769534274179282,1944508405,孟琉璃Christina,又开始了#疫情防控#,,,,疫情防控,0,0,1,2022-- ,,['https://wx4.sinaimg.cn/large/73e6d7f5ly1h29ijlo2puj21sc2dskjm.jpg'],,
4769531548140542,3919659503,鱼台环境,#鱼台环保在行动##疫情防控#今日我在岗。@济宁环境,,,济宁环境,"鱼台环保在行动,疫情防控",0,0,1,2022-- ,,"['https://wx3.sinaimg.cn/large/e9a141efly1h29i8lijtpj23282aou0z.jpg', 'https://wx4.sinaimg.cn/large/e9a141efly1h29i8oda1xj23282aou0z.jpg', 'https://wx2.sinaimg.cn/large/e9a141efly1h29i8ptwsbj23282aoqv7.jpg', 'https://wx1.sinaimg.cn/large/e9a141efly1h29i8ront7j23282aox6q.jpg']",,
4769531379847105,6521924026,RDanrei,当一次小队长#疫情防控#,,,,疫情防控,0,0,2,2022-- ,,['https://wx3.sinaimg.cn/large/0077nkn0ly1h29i7kzf1ej30u014010t.jpg'],,
4769531069469763,1158075323,就算超人也头痛,想问一下，有没有具体要求什么年龄以上的儿童需要做核酸。孩子小，还没到打疫苗的年龄，每天社区这么密集的做核酸，大规模聚集，真的做核酸比不做风险还大。当然为了配合工作，大人和已经打了疫苗的姐姐都在坚持配合，只是担心妹妹老这么搀和感染风险高。@健康中国@北京市朝阳区卫生健康委@健康中国@北京海淀健康教育@北京市西城区卫生健康监督所#北京疫情##疫情防控##核酸检,,,"健康中国,北京市朝阳区卫生健康委,北京海淀健康教育,北京市西城区卫生健康监督所","北京疫情,疫情防控,核酸检测",0,5,3,2022-- ,,"['https://wx4.sinaimg.cn/large/4506d3bbly1h29i5rfkrtj22tc2401l0.jpg', 'https://wx4.sinaimg.cn/large/4506d3bbly1h29i5te8sxj22tc240b2b.jpg', 'https://wx3.sinaimg.cn/large/4506d3bbly1h29i5uz3vfj22tc240qv8.jpg']",,
4769530636932256,3028611747,温江教育,#疫情防控#【#口罩戴前大可不必甩一甩#】#戴口罩前甩一甩更安全吗#有网络视频指出，口罩出厂时往往通过环氧乙烷消毒灭菌，而环氧乙烷被定义为一级致癌物，所以使用前应该把口罩拿在手中甩一甩，让环氧乙烷尽量挥发掉。这样的说法有科学依据吗？医学专家表示，符合国家行业标准的口罩佩戴起来都是非常安全的，口罩从生产到销售大约经历一个月的时间，并且环氧乙烷极易挥发，等到使用时存在残留并且危害健康的可能微乎其微，用前甩一甩没有意义。L央视网快看的微博,,,,"疫情防控,口罩戴前大可不必甩一甩,戴口罩前甩一甩更安全吗",5,1,0,2022-- ,,,,
4769530315015448,2708476577,港闻速递,朝鲜目前累计发烧人数超过82万620人，有超过134万9000人接受疾病检查或治疗。由于当地没有PCR检测或是快速抗原检测，因此至今无法确定实际确诊人数，更无法准确估算疫情规模。#疫情防控##朝鲜疫情防控#,,,,"疫情防控,朝鲜疫情防控",13,52,160,2022-- ,,['https://wx2.sinaimg.cn/large/a17012a1gy1h29hyf6fvrj20v40kr76l.jpg'],,
4769529345344561,1923739530,周游ZhouYou,D13夜跑打卡。工厂院子里的枇杷树今年结满了果实🍒。#疫情防控##怕今后想不起来#,,上海,,"疫情防控,怕今后想不起来",0,0,1,2022-- ,,['https://wx2.sinaimg.cn/large/72a9ef8aly1h29hyv8r4aj22c0340kjn.jpg'],,
4769528771249187,7481420167,靖远融媒,刚刚，北京通报！#疫情##疫情防控甘肃在行动#,,,,"疫情,疫情防控 甘肃在行动",8,1,20,2022-- ,,['https://wx1.sinaimg.cn/large/008ajh9dly1h29hxagyi1j30u07bzu0x.jpg'],,
4769528329800943,7481420167,靖远融媒,中国疾控中心，紧急提醒老年人→#疫情防控甘肃在行动#,,,,疫情防控 甘肃在行动,9,1,19,2022-- ,,['https://wx2.sinaimg.cn/large/008ajh9dly1h29hvhciloj30u01gw7fv.jpg'],,
4769528267673402,2482740303,青白江区大同街道,#疫情防控#【疫情防控“心攻略”，细心关爱你我他】中国疾控中心提示您：多多关注心理健康（疾控科普）,,,,疫情防控,0,0,0,2022-- ,,['https://wx2.sinaimg.cn/large/93fb9c4fly1h29hv73ksnj20j61v310a.jpg'],,
4769527726611923,1708468357,西宁网警巡查执法,#青海西宁疫情##西宁疫情防控#关于西宁市相关区域开放期间实行交通有序管控的通告#疫情防控西宁在行动#,,,,"青海西宁疫情,西宁疫情防控,疫情防控 西宁在行动",1,1,2,2022-- ,,['https://wx4.sinaimg.cn/large/65d52885ly1h29hszhzedj20u0a93kjm.jpg'],,
4769527701964980,3956606514,镇宁宣传,#疫情防控#【科普】关于无症状感染者，你想了解的都在这里O【科普】关于无症状感染者，你想了解的都在这里,,,,疫情防控,0,0,0,2022-- ,,['https://wx1.sinaimg.cn/large/ebd50632gy1h29hsh058lj20460460sl.jpg'],,
4769527545469628,5920046261,陇南网警巡查执法,#青海西宁疫情#志愿者负重前行，为居民采购生活物资#疫情防控西宁在行动#L西宁网警巡查执法的微博视频,,,,"青海西宁疫情,疫情防控 西宁在行动",0,3,2,2022-- ,,,,
4769527542318215,6316946356,点滴旧拾,#疫情防控##上海疫情##上海什么时候解封#@健康中国我就是想知道，现在各个城市进出都需要核酸检测阴性报告，那么对于复阳人员呢？揣着阳性报告是不是就是哪里都别去了？复工复产单位不停的核酸很容易就会有同事发现谁是复阳人员！这样造成的歧视和工作矛盾怎么解决？要不企业把阳的都开了？？,,,健康中国,"疫情防控,上海疫情,上海什么时候解封",0,0,5,2022-- ,,,,
4769527508240058,3947710607,周岁19,#沈阳疫情##疫情防控##辽宁疫情#2022年5月16日，是本轮疫情自3月6日起时常约70天整的日子，也是苏区再次解封的日子。,,沈阳,,"沈阳疫情,疫情防控,辽宁疫情",0,0,1,2022-- ,,,,
4769527370354374,3128182247,听话的咕咕酱,办公室换了新的花花宿舍换了新的床单只求疫情快快退去，扬泰卡口早日解封#疫情防控#,,扬州·浦头镇,,疫情防控,0,2,2,2022-- ,,"['https://wx4.sinaimg.cn/large/ba7445e7ly1h29hpyp1koj23402c0npe.jpg', 'https://wx2.sinaimg.cn/large/ba7445e7ly1h29hpvvgi6j22c0340hdv.jpg']",,
4769526795471611,5621358441,玛丽莲·梦明,有没有人知道为什么这个表不更新了捏去哪里能看这个省内疫情三区范围情况表啊#疫情防控##浙江疫情##疫情#,,,,"疫情防控,浙江疫情,疫情",0,10,3,2022-- ,,['https://wx4.sinaimg.cn/large/0068qE7Dgy1h29hnbwv39j30wi1yc4nb.jpg'],,
4769526782103788,1365323735,环球连线,武圣东里小区#北京疫情##疫情防控#,,,,"北京疫情,疫情防控",0,1,3,2022-- ,,['https://wx1.sinaimg.cn/large/51612fd7ly1h29hp3ee6tj21kw1ektsl.jpg'],,
4769526640804497,5542012451,Lily明芬,"我快要被气死了！！！运城防疫政策真的太差劲了，简直是给群众增忧添难，我中午13:00到高铁站，13:30做了核酸和抗原，然后被拉到酒店严判，说是居家隔离，可为了一个核酸结果等到晚上22:22才回到家，中间还一个劲儿被威胁核酸明天才出了让办理入住，美其名曰担心我休息不好。我咽不下这口气，就坐在酒店过道等了一下午加一晚上，结果晚上跟我说核酸结果是在微信的一个公众号上查，不是在支付宝上。我一查报告下午五点多就出了，工作人员一直在说核酸今天出不来，就没人提醒我们核酸不是在支付宝上查，就看着我们坐在过道上干等，我实在没法善意理解他们的工作。然后就是各种收费：核酸抗原费，酒店费，连回家也得收费，只能人家叫车送，一人20，没得商量。这种做法，我真是为运城市人民政府感到悲哀。完全不考虑人民群众的感受，光是让我们配合他们工作，对人民群众好脸色都不给，好多人被气得原路返回，也有好多人敢怒不敢言，没办法要办事啊，要回家啊。运城防疫政策说，""对其他无疫情地区旅居史的入运返运人员，在核酸检测结果出来前居家或在健康驿站等候""，可实际呢，只会劝我们办理酒店入住，否则就在过道上硬等，对其他地区的群众有多严我确实不十分了解，但从大家的反应和表情来看，也一定不能接受和理解，总之引起很多群众的不满，这种行为给人民政府的良好形象造成了很负面的影响。#疫情防控##心情日",,,,"疫情防控,心情日记",0,0,1,2022-- ,,,,
4769526518122312,1365323735,环球连线,八大处整形医院#北京疫情##疫情防控#,,,,"北京疫情,疫情防控",0,5,2,2022-- ,,['https://wx2.sinaimg.cn/large/51612fd7ly1h29hnzo9mcj21kw1ekka2.jpg'],,
4769525960020675,6578370066,大美安定,【大美安定】迅速管控+安心保障，安定镇党员干部就地转化志愿者协同保障防疫一线。#大美安定##疫情防控#,,,,"大美安定,疫情防控",0,0,0,2022-- ,,['https://wx3.sinaimg.cn/large/007bcaz0ly1h29hks8pjkj30tccn1x6v.jpg'],,
4769525289981184,7518819088,天水视点,#疫情防控甘肃在行动#【甘谷县疾病预防控制中心关于紧急寻找与新冠肺炎阳性人员活动轨迹有交集人员的通知】2022年5月14日，甘谷县疾控中心接到天水市疾控中心转江阴市疾控中心新冠肺炎相关人员的协查函1份，函告甘谷籍一名核酸检测阳性人员，目前在无锡市集中隔离治疗。现将此人在我县的主要活动轨迹通告如下：↓↓↓#抗击疫情甘肃在行动##天水视点#O甘谷|关于紧急寻找与新冠肺炎阳性人员活动轨迹有交集人员的,,,,"疫情防控 甘肃在行动,抗击疫情 甘肃在行动,天水视点",0,0,0,2022-- ,,,,
4769524605260735,5973118476,不爱吃烤鸭小姐,所有的计划都变成了“等疫情结束”💪#黄山加油##疫情防控#,,,,"黄山加油,疫情防控",0,0,1,2022-- ,,"['https://wx2.sinaimg.cn/large/006weAYAly1h29h4b5antj32dc35sb29.jpg', 'https://wx2.sinaimg.cn/large/006weAYAly1h29h47qpi3j328d2z6b29.jpg', 'https://wx1.sinaimg.cn/large/006weAYAly1h29h48q2vzj32c03404qp.jpg', 'https://wx4.sinaimg.cn/large/006weAYAly1h29h49ezjkj32bc3344qp.jpg', 'https://wx1.sinaimg.cn/large/006weAYAly1h29h4ch0aej30u01hcdrg.jpg', 'https://wx3.sinaimg.cn/large/006weAYAly1h29h4ctkb6j30u01hcnb5.jpg']",,
4769524593198204,7283599857,羌塘秀,#疫情防控##美丽羌塘幸福那曲#【以演筑防以练备战——那曲市开展“5·13”新冠肺炎疫情防控实战演练】#格桑花开新西藏#为进一步提升那曲市新冠肺炎疫情应急处置能力，建立联动快速应急响应机制，全力维护广大人民群众生命健康安全，守好西藏“北大门”。“5·13”新冠肺炎疫情防控实战演练总指挥部于5月13日至15日开展不提前通知、不设区域场所、不固定人群的疫情防控实战演练。L羌塘秀的微博,,,,"疫情防控,美丽羌塘幸福那曲,格桑花开新西藏",19,8,11,2022-- ,,,,
4769524107186390,2355658474,重庆共青团,#疫情防控#【新增排查3地#重庆疾控健康提示#（2022年5月15日17时）】当前，全球疫情仍处于高位，国内疫情多点散发与局部聚集性疫情并存，我市也出现输入性疫情，疫情防控形势仍然严峻复杂。请广大市民坚持规范佩戴口罩，保持良好卫生习惯，自觉遵守防疫规定，密切关注官方网站或主流媒体发布的疫情信息，如与感染者轨迹交叉或时空交集，请主动与社区（村）、单位报备，并按要求做好防控措施。非必要不离渝，尤其是不前往14日内有新增本土新冠病毒感染者的地区和陆路边境口岸地区，严格限制前往中、高风险地区及所在县（市、区、旗）。确需离渝的，离渝前要主动向所在单位、村（社区）报备，并提供48小时内核酸检测阴性证明（以采样时间计算）；返渝时提供48小时内核酸检测阴性证明（以采样时间计算），在抵渝后第一时间向所在单位、村（社区）报备，按有关要求进行核酸检测、自我健康监测。有重点时段和地区旅居史、经停史，搭乘过对应时段交通工具的来渝返渝人员，在做好个人防护的前提下，第一时间向社区（村）、单位、宾馆酒店民宿等报告，按要求配合做好核酸检测、隔离观察、健康监测等防控措施。（重庆发布）#重庆疫,,重庆,,"疫情防控,重庆疾控健康提示,重庆疫情",0,0,5,2022-- ,,"['https://wx2.sinaimg.cn/large/8c687eeagy1h29hdb3edmj20k00owjy4.jpg', 'https://wx1.sinaimg.cn/large/8c687eeagy1h29hdc3hq7j20qo10c44a.jpg', 'https://wx2.sinaimg.cn/large/8c687eeagy1h29hde1f0uj20nx0i1q65.jpg', 'https://wx3.sinaimg.cn/large/8c687eeagy1h29hdfbb04j20l50n378x.jpg', 'https://wx3.sinaimg.cn/large/8c687eeagy1h29hdg5vgfj20ky0gnq4s.jpg']",,
4769522408751785,6004054183,木子辛雯,#月球陨落#我不管！！今天和美女约会了！！#封校状态下的大学生##夏天##疫情防控##记录我的青春年华#,,武汉·武汉科技大学,,"月球陨落,封校状态下的大学生,夏天,疫情防控,记录我的青春年华",0,0,3,2022-- ,,"['https://wx2.sinaimg.cn/large/006ykoLBgy1h29h484sanj33402c0hdt.jpg', 'https://wx4.sinaimg.cn/large/006ykoLBgy1h29h4pm57hj33402c04qr.jpg', 'https://wx1.sinaimg.cn/large/006ykoLBgy1h29h4a1jmsj33402c0b29.jpg', 'https://wx2.sinaimg.cn/large/006ykoLBgy1h29h4lkw7uj33402c0kjl.jpg', 'https://wx3.sinaimg.cn/large/006ykoLBgy1h29h4ccc2kj32oi2c07wi.jpg', 'https://wx4.sinaimg.cn/large/006ykoLBgy1h29h4sf0ulj33402c0kjm.jpg', 'https://wx3.sinaimg.cn/large/006ykoLBgy1h29h4ukrwvj33402c0e81.jpg', 'https://wx2.sinaimg.cn/large/006ykoLBgy1h29h4h6aj0j33402c0kjn.jpg', 'https://wx4.sinaimg.cn/large/006ykoLBgy1h29h4iybwzj33402c07wh.jpg']",,
4769522352919718,5609238204,西西xixi啊,#疫情防控##疫情封宿舍下的生活#许昌学院封宿舍的第十天:开心早上一如既往的优秀呀中午的时候终于等来了水果，一个橘子，一根香蕉，四个圣女果，幸运的是中午的菜也换了，虽然是白菜帮子炖粉条，但也比芹菜ok下午的时候答辩真的很紧张哎，但迎来了学校发的快乐水，答辩也很顺利呢，以后就不是大四的学生啦晚饭的茄子真的好多油，刚开始觉得还可以，后来发现全是油就有点吃不下去了，太腻了，但坚持把馒头吃完啦听说明天可能会有排骨，期待一,,许昌·许昌学院,,"疫情防控,疫情封宿舍下的生活",0,3,5,2022-- ,,['https://wx2.sinaimg.cn/large/0067BN5Wly1h29h4ogax3j339c4cge83.jpg'],,
4769521472636340,3183374752,TASHA_3_,什么时候才能回家#回家##疫情防控#,,,,"回家,疫情防控",0,1,0,2022-- ,,,,
4769521179820322,7298332878,小子杏黄,【两个胖胖欢迎您】☞合肥的“硬核防疫”“温暖防疫”了解一下@一个人的莎士比亚#疫情防控#L小子杏黄的微博视频,,合肥,一个人的莎士比亚,疫情防控,1,1,1,2022-- ,,,,
4769520982169155,1887461902,青海热线官方,#青海热线##疫情防控#湟源县新冠肺炎疫情防控处置工作指挥部关于开展区域核酸检测的通告（第21号） 根据省市疫情防控处置工作指挥部安排部署，为排除隐患，预防风险，经研究，决定于2022年5月16日在全县开展区域核酸检测。现就有关事宜通告如下：一、检测范围1.湟源县辖区范围内全体居民（包括本地常住人口、暂住人口、临时流动人口、务工人口等）。2.所有来（返）源人员主动报备，接受检测。二、检测时间O2022年5月16日7:00至13:00三、注意事项1.区域核酸检测期间实行交通管制，具体事宜按照《西宁市新冠肺炎疫情防控处置工作指挥部通告（第77号）》《湟源县新冠肺炎疫情防控处置工作指挥部通告（第16号）》执行。2.请广大干部群众服从村（社区）工作人员安排，按照所在乡镇、村（社区）的通知指引分时段有序前往指定采样点进行采样，做到应检尽检，确保不漏一户一人。青海农牧科技职业学院在本校统一进行核酸检测。县一中、高级中学、职业学校滞留师生由教育局负责就近有序进行核酸检测。3.48小时内接种过新冠疫苗的人员，不参加本轮核酸检测采样，但须向单位、村（社区）工作人员说明情况，并提供有关证明，由单位、村（社区）做好登记。核酸检测期间，暂停接种新冠疫苗。4.采样前2小时内建议不要饮食，30分钟内请勿吸烟、喝酒、嚼口香糖等，以防影响检测结果。核酸检测时，请携带手机或者身份证，提前准备好采集码，采集过程中请自觉服从采样点工作人员安排，全程正确佩戴口罩，并与他人保持2米间隔，不交谈，不聚集。做完核酸检测后，请不要逗留，及时返回家中，做到不外出、不聚集、不聚会、不聚餐。5.儿童、老人等特殊人群需在监护人或家人的陪同下进行核酸采样。对行动不便等原因无法参与现场采样的高龄老人、残疾人，可联系所在村（社区）做好登记，核实基本情况后安排医务人员上门采样。6.不参加核酸检测，健康码赋予红码，将会给您及他人的生活和健康带来诸多影响，无正当理由拒不配合、妨碍疫情防控工作或造成其他严重后果的，将依法承担相应法律责任。7.请广大群众从维护自身健康、服从全县大局的角度，主动配合工作人员做好采样工作。对拒不配合、不支持核酸检测工作，扰乱秩序、造谣、瞒报、谎报、伪造信息的人员，公安机关将依法追究责任。 注：1.本次检测仅显示检测结果，不出具核酸检测报告。衷心感谢广大群众对疫情防控工作的理解、配合和支持。2.如有疑问，请拨打县疫情防控指挥部（2432842）、县疾控中心（2433632）电话咨询。湟源县新冠肺炎疫情防控 处置工作指挥部   2022年5月1,,,,"青海热线,疫情防控",0,0,0,2022-- ,,,,
4769520802076066,2168055395,二天不是两天,首先，要看到我们的社会是进步的，而且这个进步是巨大的，但也不是说这个进步就是近乎完美的。世界本来是个矛盾体，本来就没有绝对的对与错。比如，“少数服从多数”有时候就是不正确的，某些时候真理就是掌握在少数人的头脑里的。“人无完人”，这里所说的这个人，还可以是某一个物，还可以是某一个社会组织。能做到大多数时候的“近似正确”已经算是完美了，刻意追求完美是一种完美的错误，它不是瑕疵，而是直接的错误。#疫情防控##企业管理##俄乌局,,,,"疫情防控,企业管理,俄乌局势",0,0,1,2022-- ,,"['https://wx3.sinaimg.cn/large/8139e663gy1h29gkh5bvkj21k0340e83.jpg', 'https://wx2.sinaimg.cn/large/8139e663gy1h29gkny7ydj23401k0b2a.jpg', 'https://wx3.sinaimg.cn/large/8139e663gy1h29gkkzg5tj22402tchdv.jpg']",,
